surface	model_id	implementation_id	algorithm_id	family	library	class_name	source_kind	execution_surface	canonical_v1_model_id	source_alias	source_version	source_revision	evidence_class	evidence_revision	artifact_id	artifact_revision	artifact_sha256	routability	runtime_status	runtime_certified	capabilities	notes
expanded_v2	gluonts-torch-deepnpts	gluonts-torch-deepnpts	deepnpts	deep_probabilistic	gluonts	DeepNPTSEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.deep_npts			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_native_epoch"", ""context_length""]"	source_path=src/gluonts/torch/model/deep_npts/_estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-deepar	gluonts-torch-deepar	deepar	deep_probabilistic	gluonts	DeepAREstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.deepar			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_student_t"", ""trainer_lightning"", ""context_length""]"	source_path=src/gluonts/torch/model/deepar/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-tide	gluonts-torch-tide	tide	mlp	gluonts	TiDEEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.tide			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/tide/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-simplefeedforward	gluonts-torch-simplefeedforward	simplefeedforward	mlp	gluonts	SimpleFeedForwardEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.simple_feedforward			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/simple_feedforward/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-temporalfusiontransformer	gluonts-torch-temporalfusiontransformer	tft	transformer	gluonts	TemporalFusionTransformerEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.tft			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_student_t"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/tft/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-wavenet	gluonts-torch-wavenet	wavenet	cnn	gluonts	WaveNetEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.wavenet			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/wavenet/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-dlinear	gluonts-torch-dlinear	dlinear	linear	gluonts	DLinearEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.d_linear			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/d_linear/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-patchtst	gluonts-torch-patchtst	patchtst	transformer	gluonts	PatchTSTEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.patch_tst			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/patch_tst/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	gluonts-torch-lagtst	gluonts-torch-lagtst	lagtst	transformer	gluonts	LagTSTEstimator	gluonts_p6_registry	gluonts_p6_provider	gluonts-deepar	gluonts.torch.model.lag_tst			SOURCE_DECLARED					UNKNOWN	NOT_RUN	False	"[""position_series"", ""fit"", ""predict"", ""save_reload_contract"", ""cpu_p6_contract"", ""distribution_intrinsic"", ""trainer_lightning""]"	source_path=src/gluonts/torch/model/lag_tst/estimator.py; official_source_tags=v0.16.3,v0.17.0; P6 device policy=cpu; exogenous/multivariate/GPU support is not certified by this inventory; runtime certification is separate
expanded_v2	skforecast-recursive-ridge	skforecast-recursive-ridge	recursive-ridge	recursive_regression	skforecast	ForecasterRecursive	skforecast_strategy	expanded_inventory	skforecast-recursive	sklearn.linear_model.Ridge	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""exogenous""]"	
expanded_v2	skforecast-recursive-histgb	skforecast-recursive-histgb	recursive-hist-gradient-boosting	recursive_tree_boosting	skforecast	ForecasterRecursive	skforecast_strategy	expanded_inventory	skforecast-recursive	sklearn.ensemble.HistGradientBoostingRegressor	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""exogenous""]"	
expanded_v2	skforecast-recursive-lightgbm	skforecast-recursive-lightgbm	recursive-lightgbm	recursive_external_boosting	skforecast	ForecasterRecursive	skforecast_strategy	expanded_inventory	skforecast-recursive	lightgbm.LGBMRegressor	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""exogenous""]"	
expanded_v2	skforecast-recursive-xgboost	skforecast-recursive-xgboost	recursive-xgboost	recursive_external_boosting	skforecast	ForecasterRecursive	skforecast_strategy	expanded_inventory	skforecast-recursive	xgboost.XGBRegressor	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""exogenous""]"	
expanded_v2	skforecast-recursive-catboost	skforecast-recursive-catboost	recursive-catboost	recursive_external_boosting	skforecast	ForecasterRecursive	skforecast_strategy	expanded_inventory	skforecast-recursive	catboost.CatBoostRegressor	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""exogenous""]"	
expanded_v2	skforecast-recursive-classifier-logistic	skforecast-recursive-classifier-logistic	recursive-classifier-logistic	recursive_classifier	skforecast	ForecasterRecursiveClassifier	skforecast_strategy	expanded_inventory	skforecast-recursive	sklearn.linear_model.LogisticRegression	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""exogenous_source_declared"", ""classification""]"	source-declared ForecasterRecursiveClassifier strategy with a reviewed representative sklearn classifier binding; construction/prediction NOT_RUN
expanded_v2	skforecast-direct-ridge	skforecast-direct-ridge	direct-ridge	direct_regression	skforecast	ForecasterDirect	skforecast_strategy	expanded_inventory	skforecast-recursive	sklearn.linear_model.Ridge	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""exogenous""]"	
expanded_v2	skforecast-recursive-multiseries-ridge	skforecast-recursive-multiseries-ridge	recursive-multiseries-ridge	multi_series	skforecast	ForecasterRecursiveMultiSeries	skforecast_strategy	expanded_inventory	skforecast-recursive	sklearn.linear_model.Ridge	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""multi_series"", ""exogenous""]"	
expanded_v2	skforecast-direct-multivariate-ridge	skforecast-direct-multivariate-ridge	direct-multivariate-ridge	multivariate_direct	skforecast	ForecasterDirectMultiVariate	skforecast_strategy	expanded_inventory	skforecast-recursive	sklearn.linear_model.Ridge	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""multivariate"", ""exogenous""]"	
expanded_v2	skforecast-equivalent-date	skforecast-equivalent-date	equivalent-date	baseline	skforecast	ForecasterEquivalentDate	skforecast_strategy	expanded_inventory	skforecast-recursive	ForecasterEquivalentDate	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""baseline""]"	
expanded_v2	skforecast-stats-arar	skforecast-stats-arar	arar	statistical_wrapper	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	skforecast.stats.Arar	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""statistical""]"	
expanded_v2	skforecast-stats-arima	skforecast-stats-arima	arima	statistical_wrapper	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	skforecast.stats.Arima	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""statistical""]"	
expanded_v2	skforecast-stats-ets	skforecast-stats-ets	ets	statistical_wrapper	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	skforecast.stats.Ets	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""statistical""]"	
expanded_v2	skforecast-stats-sarimax	skforecast-stats-sarimax	sarimax	statistical_wrapper	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	skforecast.stats.Sarimax	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""statistical"", ""exogenous_source_declared""]"	
expanded_v2	skforecast-stats-sktime-arima	skforecast-stats-sktime-arima	arima	statistical_wrapper_external	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	sktime.forecasting.ARIMA	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""statistical"", ""optional_dependency""]"	supported by ForecasterStats; underlying sktime dependency pin is a separate gate
expanded_v2	skforecast-stats-aeon-arima	skforecast-stats-aeon-arima	arima	statistical_wrapper_external	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	aeon.forecasting.stats.ARIMA	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""statistical"", ""optional_dependency""]"	supported by ForecasterStats; underlying aeon dependency pin is a separate gate
expanded_v2	skforecast-stats-aeon-ets	skforecast-stats-aeon-ets	ets	statistical_wrapper_external	skforecast	ForecasterStats	skforecast_strategy	expanded_inventory	skforecast-recursive	aeon.forecasting.stats.ETS	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""statistical"", ""optional_dependency""]"	supported by ForecasterStats; underlying aeon dependency pin is a separate gate
expanded_v2	skforecast-rnn-lstm	skforecast-rnn-lstm	lstm	rnn	skforecast	ForecasterRnn	skforecast_strategy	expanded_inventory	skforecast-recursive	LSTM	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""gpu"", ""cpu_fallback""]"	
expanded_v2	skforecast-rnn-gru	skforecast-rnn-gru	gru	rnn	skforecast	ForecasterRnn	skforecast_strategy	expanded_inventory	skforecast-recursive	GRU	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""gpu""]"	
expanded_v2	skforecast-foundation-chronos2-amazon	skforecast-foundation-chronos2-amazon	chronos-2	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	amazon/chronos-2	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""foundation"", ""exogenous_source_declared"", ""probabilistic""]"	
expanded_v2	skforecast-foundation-chronos2-small	skforecast-foundation-chronos2-small	chronos-2	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	autogluon/chronos-2-small	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""foundation"", ""exogenous"", ""probabilistic"", ""gpu"", ""cpu_fallback""]"	
expanded_v2	skforecast-foundation-chronos2-synth	skforecast-foundation-chronos2-synth	chronos-2	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	autogluon/chronos-2-synth	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	SOURCE_DECLARED					NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""foundation"", ""exogenous_source_declared"", ""probabilistic""]"	
expanded_v2	skforecast-foundation-timesfm25	skforecast-foundation-timesfm25	timesfm-2.5	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	google/timesfm-2.5-200m-pytorch	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""foundation"", ""probabilistic"", ""gpu"", ""cpu_fallback""]"	skforecast TimesFM adapter explicitly does not support exogenous variables
expanded_v2	skforecast-foundation-moirai2	skforecast-foundation-moirai2	moirai-2	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	Salesforce/moirai-2.0-R-small	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				BLOCKED	BLOCKED_DEPENDENCY_CONFLICT	False	"[""position_series"", ""foundation"", ""probabilistic"", ""gpu"", ""cpu_fallback""]"	runtime passed only under a controlled unsupported metadata override; normal dependency routability remains blocked
expanded_v2	skforecast-foundation-tabicl-v2	skforecast-foundation-tabicl-v2	tabicl-v2	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	soda-inria/tabicl	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd	jingang/TabICL/tabicl-regressor-v2-20260212.ckpt	4dcd344ece2c00be9e831fdd35bed57b5ad83e19	0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a	NOT_CURRENT_MAIN_ROUTABLE	OPERATOR_LOCAL_PASS	False	"[""position_series"", ""foundation"", ""exogenous"", ""probabilistic"", ""gpu"", ""cpu_fallback""]"	adapter selector is soda-inria/tabicl; verified checkpoint bytes are stored under the separate jingang/TabICL artifact identity
expanded_v2	skforecast-foundation-tabpfn-ts3	skforecast-foundation-tabpfn-ts3	tabpfn-ts3	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	priorlabs/tabpfn-ts	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				BLOCKED	BLOCKED_INVALID_OR_EXPIRED_TOKEN	False	"[""position_series"", ""foundation"", ""exogenous_contract_verified""]"	adapter allow_exog contract passed; checkpoint download/inference did not execute
expanded_v2	skforecast-foundation-t0	skforecast-foundation-t0	tfc-t0	foundation	skforecast	ForecasterFoundation	skforecast_strategy	expanded_inventory	skforecast-recursive	theforecastingcompany/t0-alpha	0.23.0	c881d5d350426985c1c31373077b7d5b620f233d	OPERATOR_LOCAL_EVIDENCE	9fcc1274755dca64c46dc31a9a0f60a9ef1c4ebd				NOT_CURRENT_MAIN_ROUTABLE	NOT_RUN	False	"[""position_series"", ""foundation"", ""exogenous_source_declared"", ""probabilistic""]"	upstream source declares exogenous support, recorded as source-declared only; T0 was not executed in the current skforecast operator sequence
